ID_Ville;Code_INSEE;Libelle_Commune;Organisme;Adresse_organisme;Code_ZIP;Commune;Telephone;Email;Site_Internet;Code_Region;Libelle_Region;Latitude;Longitude;Code_ZE2010;Libelle_Zone;Population;Academie;Code_Departement;Libelle_Departement;Libelle_Intercommunalite;Code_Arrondissement;Code_Canton
251;5060;Furmeyer;Mairie de Furmeyer;Les Savoyons;5400;Furmeyer;492581138;mairie.furmeyer@wanadoo.fr;;93;PROVENCE-ALPES-COTE D'AZUR;44.53984;5.8727029;9304;Gap;171;Aix-Marseille;5;HAUTES-ALPES;CC Bu??ch-D??voluy;2;15
252;5061;Gap;Mairie de Gap;3 rue Colonel-Roux;5000;Gap;492532424;mairie@ville-gap.fr;http://www.ville-gap.fr;93;PROVENCE-ALPES-COTE D'AZUR;44.5588569641;6.07951498032;9304;Gap;42487;Aix-Marseille;5;HAUTES-ALPES;CA Gap-Tallard-Durance;2;99
253;5062;Le Glaizil;Mairie du Glaizil;Le Village;5800;Le Glaizil;492552287;le-glaizil.mairie@orange.fr;;93;PROVENCE-ALPES-COTE D'AZUR;44.7538108826;5.9839758873;9304;Gap;167;Aix-Marseille;5;HAUTES-ALPES;CC Champsaur-Valgaudemar;2;12
255;5064;La Chapelle-en-Valgaud??mar;Mairie de La Chapelle-en-Valgaud??mar;Le Village;5800;La Chapelle-en-Valgaud??mar;492552317;la.chapelle.en.valgaudemar@wanadoo.fr;http://www.lachapelleenvalgaudemar.fr;93;PROVENCE-ALPES-COTE D'AZUR;44.816493988;6.19497919083;9304;Gap;107;Aix-Marseille;5;HAUTES-ALPES;CC Champsaur-Valgaudemar;2;12
257;5066;La Haute-Beaume;Mairie de La Haute-Beaume;Le village;5140;La Haute-Beaume;492587395;mairie.hautebeaume@orange.fr;;93;PROVENCE-ALPES-COTE D'AZUR;44.5642967224;5.6301407814;9304;Gap;9;Aix-Marseille;5;HAUTES-ALPES;CC Bu??ch-D??voluy;2;13
258;5068;Jarjayes;Mairie de Jarjayes;Le Village;5130;Jarjayes;961243027;mairie.jarjayes@wanadoo.fr;;93;PROVENCE-ALPES-COTE D'AZUR;44.5044708252;6.10998392105;9304;Gap;463;Aix-Marseille;5;HAUTES-ALPES;CA Gap-Tallard-Durance;2;14
259;5070;Laragne-Mont??glin;Mairie de Laragne-Mont??glin;2 avenue Arthur-Audibert;5300;Laragne-Mont??glin;492651190;info@mairie-laragne.fr;http://www.laragne.net;93;PROVENCE-ALPES-COTE D'AZUR;44.3153457642;5.8213558197;9301;Digne-les-Bains;3568;Aix-Marseille;5;HAUTES-ALPES;CC du Sisteronais-Bu??ch;2;11
260;5071;Lardier-et-Valen??a;Mairie de Lardier-et-Valen??a;Le Collet;5110;Lardier-et-Valen??a;492542049;mairie.de.lardier@wanadoo.fr;http://www.mairie-lardier-valenca.fr;93;PROVENCE-ALPES-COTE D'AZUR;44.4356857;5.98132759;9304;Gap;352;Aix-Marseille;5;HAUTES-ALPES;CA Gap-Tallard-Durance;2;14
261;5072;Laye;Mairie de Laye;Brutinel;5500;Laye;492500895;communedelaye@wanadoo.fr;;93;PROVENCE-ALPES-COTE D'AZUR;44.6620254517;6.08355093002;9304;Gap;241;Aix-Marseille;5;HAUTES-ALPES;CC Champsaur-Valgaudemar;2;12
262;5073;Lazer;Mairie de Lazer;Le Village;5300;Lazer;492650630;mairie.lazer@wanadoo.fr;http://www.mairielazer.fr;93;PROVENCE-ALPES-COTE D'AZUR;44.3482475281;5.8372502327;9301;Digne-les-Bains;374;Aix-Marseille;5;HAUTES-ALPES;CC du Sisteronais-Bu??ch;2;11
263;5074;Lettret;Mairie de Lettret;Le Village;5130;Lettret;413690086;mairie.lettret@free.fr;http://www.lettret.fr;93;PROVENCE-ALPES-COTE D'AZUR;44.468181;6.061567;9304;Gap;182;Aix-Marseille;5;HAUTES-ALPES;CA Gap-Tallard-Durance;2;14
264;5075;Manteyer;Mairie de Manteyer;Quartier de l'????glise;5400;Manteyer;492578073;mairie.manteyer@wanadoo.fr;http://www.mairie-manteyer.fr;93;PROVENCE-ALPES-COTE D'AZUR;44.537273407;5.96398115158;9304;Gap;436;Aix-Marseille;5;HAUTES-ALPES;CC Bu??ch-D??voluy;2;15
265;5076;M??reuil;Mairie de M??reuil;Le Village;5700;M??reuil;492670958;mairie.mereuil@wanadoo.fr;;93;PROVENCE-ALPES-COTE D'AZUR;44.3871498108;5.72993278503;9301;Digne-les-Bains;87;Aix-Marseille;5;HAUTES-ALPES;CC du Sisteronais-Bu??ch;2;13
267;5078;Mon??tier-Allemont;Mairie de Mon??tier-Allemont;1 place de la Mairie;5110;Mon??tier-Allemont;492664058;mairie.monetier@laposte.net;;93;PROVENCE-ALPES-COTE D'AZUR;44.386328;5.94371;9304;Gap;294;Aix-Marseille;5;HAUTES-ALPES;CC du Sisteronais-Bu??ch;2;11
269;5080;Montbrand;Mairie de Montbrand;Le Forest;5140;Montbrand;492572990;montbrand@wanadoo.fr;;93;PROVENCE-ALPES-COTE D'AZUR;44.5854721069;5.69103193283;9304;Gap;62;Aix-Marseille;5;HAUTES-ALPES;CC Bu??ch-D??voluy;2;13
270;5081;Montclus;Mairie de Montclus;Le Village;5700;Montclus;492670551;mairie.montclus05@free.fr;;93;PROVENCE-ALPES-COTE D'AZUR;44.4149131775;5.68396997452;9304;Gap;61;Aix-Marseille;5;HAUTES-ALPES;CC du Sisteronais-Bu??ch;2;13
272;5084;Montgardin;Mairie de Montgardin;Le Village;5230;Montgardin;492503781;mairiemontgardin@free.fr;http://montgardin.valleedelavance.com;93;PROVENCE-ALPES-COTE D'AZUR;44.5506668091;6.23939704895;9304;Gap;469;Aix-Marseille;5;HAUTES-ALPES;CC Serre-Pon??on Val d'Avance;2;4
274;5086;Montjay;Mairie de Montjay;Le Village;5150;Montjay;492662603;mairie.montjay05@gmail.com;;93;PROVENCE-ALPES-COTE D'AZUR;44.3598709106;5.60536193848;9301;Digne-les-Bains;106;Aix-Marseille;5;HAUTES-ALPES;CC du Sisteronais-Bu??ch;2;13
275;5087;Montmaur;Mairie de Montmaur;Le Village;5400;Montmaur;492580559;mairie-montmaur@wanadoo.fr;http://www.montmaur05.fr;93;PROVENCE-ALPES-COTE D'AZUR;44.5708656311;5.87413883209;9304;Gap;527;Aix-Marseille;5;HAUTES-ALPES;CC Bu??ch-D??voluy;2;15
276;5088;Valdoule;Mairie de Montmorin;Le Village;5150;Montmorin;492660250;mairie.montmorin@orange.fr;;93;PROVENCE-ALPES-COTE D'AZUR;44.4520835876;5.54284286499;9304;Gap;225;Aix-Marseille;5;HAUTES-ALPES;CC du Sisteronais-Bu??ch;2;13
277;5089;Montrond;Mairie de Montrond;Le Village;5700;Montrond;492671288;mairie.montrond@wanadoo.fr;;93;PROVENCE-ALPES-COTE D'AZUR;44.3908958435;5.74079608917;9304;Gap;75;Aix-Marseille;5;HAUTES-ALPES;CC du Sisteronais-Bu??ch;2;13
278;5090;La Motte-en-Champsaur;Mairie de La Motte-en-Champsaur;Place Jean-Hyppolyte-Gondre;5500;La Motte-en-Champsaur;492500966;motte.en.champsaur@orange.fr;;93;PROVENCE-ALPES-COTE D'AZUR;44.7331047058;6.06938314438;9304;Gap;223;Aix-Marseille;5;HAUTES-ALPES;CC Champsaur-Valgaudemar;2;12
279;5091;Moydans;Mairie de Moydans;Route de Nyons;5150;Moydans;492666251;mairie.moydans@wanadoo.fr;;93;PROVENCE-ALPES-COTE D'AZUR;44.399702;5.503793;9304;Gap;46;Aix-Marseille;5;HAUTES-ALPES;CC du Sisteronais-Bu??ch;2;13
280;5092;Neffes;Mairie de Neffes;Le Village;5000;Neffes;492578087;mairie.neffes@wanadoo.fr;;93;PROVENCE-ALPES-COTE D'AZUR;44.5044708252;6.02252817154;9304;Gap;764;Aix-Marseille;5;HAUTES-ALPES;CA Gap-Tallard-Durance;2;14
282;5094;Nossage-et-B??n??vent;Mairie de Nossage-et-B??n??vent;Mairie;5700;Nossage-et-B??n??vent;492662127;nossage-et-benevent.mairie@wanadoo.fr;;93;PROVENCE-ALPES-COTE D'AZUR;44.3139305115;5.7511677742;9301;Digne-les-Bains;16;Aix-Marseille;5;HAUTES-ALPES;CC du Sisteronais-Bu??ch;2;13
283;5095;Le Noyer;Mairie du Noyer;La Ville;5500;Le Noyer;492501145;mairiedunoyer@wanadoo.fr;http://www.lenoyerenchampsaur.fr;93;PROVENCE-ALPES-COTE D'AZUR;44.6977999;6.0121257;9304;Gap;296;Aix-Marseille;5;HAUTES-ALPES;CC Champsaur-Valgaudemar;2;12
284;5096;Orci??res;Mairie d'Orci??res;Le Village;5170;Orci??res;492557026;dgs.mairie.orcieres@orange.fr;http://www.orcieres-mairie.fr;93;PROVENCE-ALPES-COTE D'AZUR;44.6838798523;6.32643222809;9304;Gap;709;Aix-Marseille;5;HAUTES-ALPES;CC Champsaur-Valgaudemar;2;12
285;5097;Orpierre;Mairie d'Orpierre;Le Village;5700;Orpierre;492662136;mairie.orpierre@orange.fr;;93;PROVENCE-ALPES-COTE D'AZUR;44.3134803772;5.69273805618;9301;Digne-les-Bains;386;Aix-Marseille;5;HAUTES-ALPES;CC du Sisteronais-Bu??ch;2;13
286;5098;Les Orres;Mairie des Orres;Chef-lieu;5200;Les Orres;492440040;contact@mairie-lesorres.fr;http://www.mairie-lesorres.fr;93;PROVENCE-ALPES-COTE D'AZUR;44.5139846802;6.54923820496;9304;Gap;584;Aix-Marseille;5;HAUTES-ALPES;CC Serre-Pon??on;2;5
287;5099;Oze;Mairie d'Oze;Le Village;5400;Oze;492572997;mairie.oze@wanadoo.fr;http://www.oze.fr;93;PROVENCE-ALPES-COTE D'AZUR;44.5052986145;5.80523109436;9304;Gap;107;Aix-Marseille;5;HAUTES-ALPES;CC Bu??ch-D??voluy;2;13
288;5100;Pelleautier;Mairie de Pelleautier;Le Village;5000;Pelleautier;492578742;communedepelleautier@wanadoo.fr;;93;PROVENCE-ALPES-COTE D'AZUR;44.5164833069;6.01620388031;9304;Gap;740;Aix-Marseille;5;HAUTES-ALPES;CA Gap-Tallard-Durance;2;14
291;5102;La Piarre;Mairie de La Piarre;Ancienne ??cole;5700;La Piarre;492671482;mairie-de-lapiarre@alsatis.net;;93;PROVENCE-ALPES-COTE D'AZUR;44.4752807617;5.65537786484;9304;Gap;95;Aix-Marseille;5;HAUTES-ALPES;CC du Sisteronais-Bu??ch;2;13
292;5103;Le Po??t;Mairie du Po??t;22 route Napol??on;5300;Le Po??t;492657011;mairie@lepoet-hautes-alpes.com;http://www.lepoet-hautes-alpes.com;93;PROVENCE-ALPES-COTE D'AZUR;44.292116;5.897282;9301;Digne-les-Bains;819;Aix-Marseille;5;HAUTES-ALPES;CC du Sisteronais-Bu??ch;2;11
293;5104;Poligny;Mairie de Poligny;Le Village;5500;Poligny;492505066;poligny_commune@orange.fr;;93;PROVENCE-ALPES-COTE D'AZUR;44.6917495728;6.04885578156;9304;Gap;303;Aix-Marseille;5;HAUTES-ALPES;CC Champsaur-Valgaudemar;2;12
294;5106;Pruni??res;Mairie de Pruni??res;Les Clots;5230;Pruni??res;492506589;contact@prunieres.fr;http://www.prunieres.fr;93;PROVENCE-ALPES-COTE D'AZUR;44.5413322449;6.33323001862;9304;Gap;304;Aix-Marseille;5;HAUTES-ALPES;CC Serre-Pon??on;2;4
296;5108;Puy-Saint-Eus??be;Mairie de Puy-Saint-Eus??be;Le Villard;5200;Puy-Saint-Eus??be;492432881;mairie@puysainteusebe.com;;93;PROVENCE-ALPES-COTE D'AZUR;44.563619;6.418333;9304;Gap;141;Aix-Marseille;5;HAUTES-ALPES;CC Serre-Pon??on;2;4
299;5111;Puy-Sani??res;Mairie de Puy-Sani??res;Les Truchets;5200;Puy-Sani??res;492433888;mairiedepuysanieres@wanadoo.fr;http://www.puysanieres.fr;93;PROVENCE-ALPES-COTE D'AZUR;44.5568771362;6.43442487717;9304;Gap;292;Aix-Marseille;5;HAUTES-ALPES;CC Serre-Pon??on;2;4
300;5112;Rabou;Mairie de Rabou;Le Village;5400;Rabou;492579216;mairie.rabou@packsurfwifi.com;;93;PROVENCE-ALPES-COTE D'AZUR;44.5901069641;6.0050778389;9304;Gap;79;Aix-Marseille;5;HAUTES-ALPES;CC Bu??ch-D??voluy;2;15
301;5113;Rambaud;Mairie de Rambaud;Le Village;5000;Rambaud;492522596;mairierambaud@wanadoo.fr;http://www.rambaud.valleedelavance.com;93;PROVENCE-ALPES-COTE D'AZUR;44.5450363159;6.13219022751;9304;Gap;392;Aix-Marseille;5;HAUTES-ALPES;CC Serre-Pon??on Val d'Avance;2;14
302;5114;R??allon;Mairie de R??allon;La Place;5160;R??allon;492442393;reallon.mairie@wanadoo.fr;http://www.reallon.fr;93;PROVENCE-ALPES-COTE D'AZUR;44.595526;6.363359;9304;Gap;260;Aix-Marseille;5;HAUTES-ALPES;CC Serre-Pon??on;2;4
303;5115;Remollon;Mairie de Remollon;2 rue des Templiers;5190;Remollon;492546298;mairie.remollon@free.fr;http://www.remollon.fr;93;PROVENCE-ALPES-COTE D'AZUR;44.4679977;6.1678664;9304;Gap;445;Aix-Marseille;5;HAUTES-ALPES;CC Serre-Pon??on Val d'Avance;2;4
305;5117;Ribeyret;Mairie de Ribeyret;Le Village;5150;Ribeyret;492660243;mairie.ribeyret@wanadoo.fr;;93;PROVENCE-ALPES-COTE D'AZUR;44.4139213562;5.55438184738;9304;Gap;113;Aix-Marseille;5;HAUTES-ALPES;CC du Sisteronais-Bu??ch;2;13
306;5118;Val Bu??ch-M??ouge;Mairie de Val Bu??ch-M??ouge;15 Grand'rue;5300;Val Bu??ch-M??ouge;492632016;mairie.vbm@orange.fr;http://www.valbuech-meouge.fr;93;PROVENCE-ALPES-COTE D'AZUR;44.2299842834;5.85728883743;9301;Digne-les-Bains;1375;Aix-Marseille;5;HAUTES-ALPES;CC du Sisteronais-Bu??ch;2;11
309;5121;Rochebrune;Mairie de Rochebrune;Le Village;5190;Rochebrune;492544546;mairie.rochebrune@orange.fr;http://www.rochebrune05.fr;93;PROVENCE-ALPES-COTE D'AZUR;44.456379;6.176921;9304;Gap;173;Aix-Marseille;5;HAUTES-ALPES;CC Serre-Pon??on Val d'Avance;2;4
311;5123;La Roche-des-Arnauds;Mairie de La Roche-des-Arnauds;63 place de la Mairie;5400;La Roche-des-Arnauds;492578234;mairie.larochea@wanadoo.fr;http://www.la-roche-des-arnauds.com;93;PROVENCE-ALPES-COTE D'AZUR;44.5635948181;5.95891284943;9304;Gap;1558;Aix-Marseille;5;HAUTES-ALPES;CC Bu??ch-D??voluy;2;15
312;5124;La Rochette;Mairie de La Rochette;Les F??rauds;5000;La Rochette;492523759;villagedelarochette@wanadoo.fr;http://www.la-rochette.valleedelavance.com;93;PROVENCE-ALPES-COTE D'AZUR;44.5939903259;6.15168619156;9304;Gap;475;Aix-Marseille;5;HAUTES-ALPES;CC Serre-Pon??on Val d'Avance;2;4
313;5126;Rosans;Mairie de Rosans;Place Raymond-Hugues;5150;Rosans;492666014;mairie@rosans.fr;http://www.rosans.fr;93;PROVENCE-ALPES-COTE D'AZUR;44.391882;5.469992;9304;Gap;479;Aix-Marseille;5;HAUTES-ALPES;CC du Sisteronais-Bu??ch;2;13
314;5127;Rousset;Mairie de Rousset;12 rue de la Mairie;5190;Rousset;492544550;mairiederousset@gmail.com;http://www.rousset.a3w.fr;93;PROVENCE-ALPES-COTE D'AZUR;44.4676307;6.2326089;9304;Gap;188;Aix-Marseille;5;HAUTES-ALPES;CC Serre-Pon??on Val d'Avance;2;4
315;5128;Saint-Andr??-d'Embrun;Mairie de Saint-Andr??-d'Embrun;Hameau de l'????glise;5200;Saint-Andr??-d'Embrun;492430384;mairie.standreembrun@orange.fr;http://www.saintandredembrun.fr;93;PROVENCE-ALPES-COTE D'AZUR;44.5864649;6.534764;9304;Gap;683;Aix-Marseille;5;HAUTES-ALPES;CC Serre-Pon??on;2;5
316;5129;Saint-Andr??-de-Rosans;Mairie de Saint-Andr??-de-Rosans;Le Village;5150;Saint-Andr??-de-Rosans;492666144;st-andre.mairie@wanadoo.fr;;93;PROVENCE-ALPES-COTE D'AZUR;44.3775749207;5.51342582703;9304;Gap;153;Aix-Marseille;5;HAUTES-ALPES;CC du Sisteronais-Bu??ch;2;13
317;5130;Saint-Apollinaire;Mairie de Saint-Apollinaire;Le Village;5160;Saint-Apollinaire;492442233;mairie.st-apollinaire@orange.fr;http://www.saint-apollinaire.fr;93;PROVENCE-ALPES-COTE D'AZUR;44.5553817749;6.36199998856;9304;Gap;146;Aix-Marseille;5;HAUTES-ALPES;CC Serre-Pon??on;2;4
318;5131;Saint-Auban-d'Oze;Mairie de Saint-Auban-d'Oze;Le Village;5400;Saint-Auban-d'Oze;492580975;mairie.staubandoze@wanadoo.fr;;93;PROVENCE-ALPES-COTE D'AZUR;44.4959754944;5.8467001915;9304;Gap;91;Aix-Marseille;5;HAUTES-ALPES;CC Bu??ch-D??voluy;2;13
319;5132;Saint-Bonnet-en-Champsaur;Mairie de Saint-Bonnet-en-Champsaur;Place Waldems;5500;Saint-Bonnet-en-Champsaur;492500053;info@mairie-saint-bonnet.net;http://www.mairie-saint-bonnet.net;93;PROVENCE-ALPES-COTE D'AZUR;44.682800293;6.07632017136;9304;Gap;2105;Aix-Marseille;5;HAUTES-ALPES;CC Champsaur-Valgaudemar;2;12
322;5135;Sainte-Colombe;Mairie de Sainte-Colombe;Les B??g??es;5700;Sainte-Colombe;492662844;mairie.stecolombe05@orange.fr;;93;PROVENCE-ALPES-COTE D'AZUR;44.2826423645;5.67006015778;9301;Digne-les-Bains;55;Aix-Marseille;5;HAUTES-ALPES;CC du Sisteronais-Bu??ch;2;13
324;5139;D??voluy;Mairie de D??voluy;Le Pr??s;5250;D??voluy;492588938;contact@mairiedevoluy.fr;http://www.mairiedevoluy.fr;93;PROVENCE-ALPES-COTE D'AZUR;44.6869003;5.9468617;9304;Gap;993;Aix-Marseille;5;HAUTES-ALPES;CC Bu??ch-D??voluy;2;15
325;5140;Saint-????tienne-le-Laus;Mairie de Saint-????tienne-le-Laus;Le Village;5130;Saint-????tienne-le-Laus;492543196;mairiestetiennelelaus@wanadoo.fr;http://saint-etienne-le-laus.valleedelavance.com;93;PROVENCE-ALPES-COTE D'AZUR;44.5009994507;6.16330003738;9304;Gap;291;Aix-Marseille;5;HAUTES-ALPES;CC Serre-Pon??on Val d'Avance;2;14
326;5141;Aubessagne;Mairie de Saint-Eus??be-en-Champsaur;Le Bourg;5500;Saint-Eus??be-en-Champsaur;492500339;mairiesainteusebe@orange.fr;;93;PROVENCE-ALPES-COTE D'AZUR;44.7261009216;6.0277299881;9304;Gap;705;Aix-Marseille;5;HAUTES-ALPES;CC Champsaur-Valgaudemar;2;12
327;5142;Saint-Firmin;Mairie de Saint-Firmin;Le Village;5800;Saint-Firmin;492552030;mairiesaintfirmin@wanadoo.fr;;93;PROVENCE-ALPES-COTE D'AZUR;44.7815437317;6.02789115906;9304;Gap;476;Aix-Marseille;5;HAUTES-ALPES;CC Champsaur-Valgaudemar;2;12
328;5144;Saint-Jacques-en-Valgodemard;Mairie de Saint-Jacques-en-Valgodemard;Le Bourg;5800;Saint-Jacques-en-Valgodemard;492552515;mairie.stjacques@wanadoo.fr;;93;PROVENCE-ALPES-COTE D'AZUR;44.7760009766;6.044069767;9304;Gap;149;Aix-Marseille;5;HAUTES-ALPES;CC Champsaur-Valgaudemar;2;12
329;5145;Saint-Jean-Saint-Nicolas;Mairie de Saint-Jean-Saint-Nicolas;Pont du Foss??;5260;Saint-Jean-Saint-Nicolas;492559280;mairie@st-jean-st-nicolas.fr;http://www.st-jean-st-nicolas.fr;93;PROVENCE-ALPES-COTE D'AZUR;44.6668357849;6.2287478447;9304;Gap;1140;Aix-Marseille;5;HAUTES-ALPES;CC Champsaur-Valgaudemar;2;12
330;5146;Saint-Julien-en-Beauch??ne;Mairie de Saint-Julien-en-Beauch??ne;Le Village;5140;Saint-Julien-en-Beauch??ne;492581645;stjulien05@orange.fr;http://www.saintjulienenbeauchene.com;93;PROVENCE-ALPES-COTE D'AZUR;44.6156436;5.7076883;9304;Gap;128;Aix-Marseille;5;HAUTES-ALPES;CC Bu??ch-D??voluy;2;13
331;5147;Saint-Julien-en-Champsaur;Mairie de Saint-Julien-en-Champsaur;Le Village;5500;Saint-Julien-en-Champsaur;492507069;mairie.st-julien-en-champsaur@wanadoo.fr;;93;PROVENCE-ALPES-COTE D'AZUR;44.659673;6.129129;9304;Gap;365;Aix-Marseille;5;HAUTES-ALPES;CC Champsaur-Valgaudemar;2;12
332;5148;Saint-Laurent-du-Cros;Mairie de Saint-Laurent-du-Cros;Route de Serre-Richard;5500;Saint-Laurent-du-Cros;492504287;mairie.st-laurent-du-cros@wanadoo.fr;;93;PROVENCE-ALPES-COTE D'AZUR;44.6433906555;6.10955715179;9304;Gap;550;Aix-Marseille;5;HAUTES-ALPES;CC Champsaur-Valgaudemar;2;12
333;5149;Saint-L??ger-les-M??l??zes;Mairie de Saint-L??ger-les-M??l??zes;Place de l'????glise;5260;Saint-L??ger-les-M??l??zes;492504074;mairie.stleger05@wanadoo.fr;http://www.st-leger05.fr;93;PROVENCE-ALPES-COTE D'AZUR;44.6445999146;6.20032978058;9304;Gap;361;Aix-Marseille;5;HAUTES-ALPES;CC Champsaur-Valgaudemar;2;12
334;5150;Valdoule;Mairie de Sainte-Marie;Le Village;5150;Sainte-Marie;492660366;mairie.saintemarie@orange.fr;;93;PROVENCE-ALPES-COTE D'AZUR;44.4660873413;5.47535276413;9304;Gap;225;Aix-Marseille;5;HAUTES-ALPES;CC du Sisteronais-Bu??ch;2;13
336;5152;Saint-Maurice-en-Valgodemard;Mairie de Saint-Maurice-en-Valgodemard;Le Village;5800;Saint-Maurice-en-Valgodemard;492552809;mairie.st.maurice.valgo@wanadoo.fr;;93;PROVENCE-ALPES-COTE D'AZUR;44.8041992188;6.09623003006;9304;Gap;131;Aix-Marseille;5;HAUTES-ALPES;CC Champsaur-Valgaudemar;2;12
337;5153;Saint-Michel-de-Chaillol;Mairie de Saint-Michel-de-Chaillol;Le Village;5260;Saint-Michel-de-Chaillol;492504857;chaillol.mairie@wanadoo.fr;;93;PROVENCE-ALPES-COTE D'AZUR;44.670024;6.175686;9304;Gap;348;Aix-Marseille;5;HAUTES-ALPES;CC Champsaur-Valgaudemar;2;12
338;5154;Saint-Pierre-d'Argen??on;Mairie de Saint-Pierre-d'Argen??on;Le Village;5140;Saint-Pierre-d'Argen??on;492586581;saintpierre.argencon@orange.fr;http://www.mairie-saintpierredargencon.fr;93;PROVENCE-ALPES-COTE D'AZUR;44.520275116;5.69814586639;9304;Gap;161;Aix-Marseille;5;HAUTES-ALPES;CC Bu??ch-D??voluy;2;13
339;5155;Saint-Pierre-Avez;Mairie de Saint-Pierre-Avez;Le Village;5300;Saint-Pierre-Avez;492652136;stpierreavez@wanadoo.fr;;93;PROVENCE-ALPES-COTE D'AZUR;44.2560882568;5.76148891449;9301;Digne-les-Bains;30;Aix-Marseille;5;HAUTES-ALPES;CC du Sisteronais-Bu??ch;2;11
340;5156;Saint-Sauveur;Mairie de Saint-Sauveur;Chef-lieu;5200;Saint-Sauveur;492431839;mairie@saintsauveur-hautes-alpes.fr;http://www.saintsauveur-hautes-alpes.fr;93;PROVENCE-ALPES-COTE D'AZUR;44.541103363;6.52019309998;9304;Gap;510;Aix-Marseille;5;HAUTES-ALPES;CC Serre-Pon??on;2;5
342;5158;Le Saix;Mairie du Saix;Le Village;5400;Le Saix;492572903;mairie.lesaix@wanadoo.fr;http://www.le-saix-village.fr;93;PROVENCE-ALPES-COTE D'AZUR;44.4752502441;5.82396602631;9304;Gap;108;Aix-Marseille;5;HAUTES-ALPES;CC Bu??ch-D??voluy;2;13
343;5159;Sal??on;Mairie de Sal??on;Le Serre;5300;Sal??on;492662992;mairie.saleon@wanadoo.fr;http://www.saleon.fr;93;PROVENCE-ALPES-COTE D'AZUR;44.3618202209;5.77589988708;9301;Digne-les-Bains;94;Aix-Marseille;5;HAUTES-ALPES;CC du Sisteronais-Bu??ch;2;13
344;5160;Sal??rans;Mairie de Sal??rans;Le Village;5300;Sal??rans;492652413;mairie.salerans@wanadoo.fr;;93;PROVENCE-ALPES-COTE D'AZUR;44.2430725098;5.70616388321;9301;Digne-les-Bains;90;Aix-Marseille;5;HAUTES-ALPES;CC du Sisteronais-Bu??ch;2;11
346;5162;La Saulce;Mairie de La Saulce;Le Village;5110;La Saulce;492542013;mairie@lasaulce.fr;http://www.lasaulce.fr;93;PROVENCE-ALPES-COTE D'AZUR;44.4253883362;6.0077381134;9304;Gap;1587;Aix-Marseille;5;HAUTES-ALPES;CA Gap-Tallard-Durance;2;14
347;5163;Le Sauze-du-Lac;Mairie du Sauze-du-Lac;Les Clots;5160;Le Sauze-du-Lac;492442534;mairie-du-sauze-du-lac-05@orange.fr;http://www.lesauzedulac.fr;93;PROVENCE-ALPES-COTE D'AZUR;44.540654;6.335238;9304;Gap;150;Aix-Marseille;5;HAUTES-ALPES;CC Serre-Pon??on;2;4
348;5164;Savines-le-Lac;Mairie de Savines-le-Lac;1 place de l'????glise;5160;Savines-le-Lac;492442003;mairie.savineslelac@orange.fr;http://www.savines-le-lac.fr;93;PROVENCE-ALPES-COTE D'AZUR;44.5256816;6.4052563;9304;Gap;1098;Aix-Marseille;5;HAUTES-ALPES;CC Serre-Pon??on;2;4
349;5165;Savournon;Mairie de Savournon;Le Village;5700;Savournon;492670314;mairiedesavournon@nordnet.fr;http://www.savournon.fr;93;PROVENCE-ALPES-COTE D'AZUR;44.4219207764;5.79453992844;9304;Gap;266;Aix-Marseille;5;HAUTES-ALPES;CC du Sisteronais-Bu??ch;2;13
350;5166;Serres;Mairie de Serres;1 rue du Portail;5700;Serres;492670350;mairie.serres05@wanadoo.fr;http://www.mairie-serres05.fr;93;PROVENCE-ALPES-COTE D'AZUR;44.4283447266;5.71439504623;9304;Gap;1314;Aix-Marseille;5;HAUTES-ALPES;CC du Sisteronais-Bu??ch;2;13
351;5167;Sigottier;Mairie de Sigottier;Le Village;5700;Sigottier;492671356;mairiedesigottier@wanadoo.fr;;93;PROVENCE-ALPES-COTE D'AZUR;44.454914093;5.69202423096;9304;Gap;92;Aix-Marseille;5;HAUTES-ALPES;CC du Sisteronais-Bu??ch;2;13
352;5168;Sigoyer;Mairie de Sigoyer;Le Bourg;5130;Sigoyer;492578331;mairie.sigoyer@wanadoo.fr;;93;PROVENCE-ALPES-COTE D'AZUR;44.4777908325;5.97590112686;9304;Gap;685;Aix-Marseille;5;HAUTES-ALPES;CC du Sisteronais-Bu??ch;2;14
353;5169;Sorbiers;Mairie de Sorbiers;Le Village;5150;Sorbiers;492662187;mairiesorbiers@gmail.com;;93;PROVENCE-ALPES-COTE D'AZUR;44.3746185303;5.56372976303;9304;Gap;37;Aix-Marseille;5;HAUTES-ALPES;CC du Sisteronais-Bu??ch;2;13
354;5170;Tallard;Mairie de Tallard;1 place Charles-de-Gaulle;5130;Tallard;492541014;mairie@ville-tallard.fr;http://www.ville-tallard.fr;93;PROVENCE-ALPES-COTE D'AZUR;44.4613609314;6.05620384216;9304;Gap;2252;Aix-Marseille;5;HAUTES-ALPES;CA Gap-Tallard-Durance;2;14
355;5171;Th??us;Mairie de Th??us;Le Village;5190;Th??us;492546472;mairietheus@orange.fr;;93;PROVENCE-ALPES-COTE D'AZUR;44.4771499634;6.18782901764;9304;Gap;209;Aix-Marseille;5;HAUTES-ALPES;CC Serre-Pon??on Val d'Avance;2;4
